"FileId","Status","ReadIndex","ReadTimestamp","FullName","RelPath","Extension","SizeBytes","SHA256","Category","CategoryLabel","EvidenceType","Model","Date","TestType","FailureMode","FailureExplanation","KeyFindings","KeyClaims","Relevance","ExtractPath","FullIncludePath","Notes","RelatedFiles","DuplicateOf","Reviewer"
"FRV2-0556","duplicate","556","2026-01-29 23:11:13","MUST_Review/Kernel_Documentation.md","MUST_Review\Kernel_Documentation.md",".md","1685","DD00EB73B4179B3839D4644111674B6570A24C15866886A20DA324B76FD85C8E","5","misc","documentation","","2025-08-05","kernel_overview","","Duplicate of FRV2-0250.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__Kernel_Documentation__summary__001.md","","Duplicate of FRV2-0250.","","FRV2-0250","Codex"
"FRV2-0557","complete","557","2026-01-29 23:11:13","MUST_Review/ko6_guide.md","MUST_Review\ko6_guide.md",".md","39380","55A6C1364B1DAE616E723CFF0AD8CBE1BAEE6AB7769A704D62CBCBCBA9CF0A0A","3","failed_attempts","analysis","","","","constraint_violation; nonconvergence","Analysis or notes documenting failures, blockers, or unproven claims.","","","Med","extracts/03_failed_attempts/2026-01-29__ko6_guide__summary__001.md","","","","","Codex"
"FRV2-0558","complete","558","2026-01-29 23:11:13","MUST_Review/KO7_ANALYSIS_INDEX.md","MUST_Review\KO7_ANALYSIS_INDEX.md",".md","3220","49DF9ECF34098622FEED3B05B9B058C1FC9619E649115232A28E6B6EE6CD46D1","3","failed_attempts","analysis","","","","constraint_violation","Analysis or notes documenting failures, blockers, or unproven claims.","","","Med","extracts/03_failed_attempts/2026-01-29__KO7_ANALYSIS_INDEX__summary__001.md","","","","","Codex"
"FRV2-0559","duplicate","559","2026-01-29 23:11:13","MUST_Review/KO7_ANALYSIS_INDEX copy.md","MUST_Review\KO7_ANALYSIS_INDEX copy.md",".md","3220","49DF9ECF34098622FEED3B05B9B058C1FC9619E649115232A28E6B6EE6CD46D1","3","failed_attempts","analysis","","","","constraint_violation","Duplicate of FRV2-0558.","Duplicate content.","","Med","extracts/03_failed_attempts/2026-01-29__KO7_ANALYSIS_INDEX__summary__001.md","","Duplicate of FRV2-0558.","","FRV2-0558","Codex"
"FRV2-0560","complete","560","2026-01-29 23:11:13","MUST_Review/KO7_Math.md","MUST_Review\KO7_Math.md",".md","2811","5E7C4D93F23DF9227C93312F936294CD8FCD8193033F6CD26946DC4542FC7B9A","4","misc","analysis","","","","","Reference or planning document; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__KO7_Math__summary__001.md","","","","","Codex"
"FRV2-0561","duplicate","561","2026-01-29 23:11:13","MUST_Review/ko7_snippets.txt","MUST_Review\ko7_snippets.txt",".txt","68226","22944CC09973602B0492A1163F53C7A9EC77386C10837AEAF57CE0E34068BCFA","4","misc","reference","","","","","Duplicate of FRV2-0363.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__ko7_snippets__summary__001.md","","Duplicate of FRV2-0363.","","FRV2-0363","Codex"
"FRV2-0562","complete","562","2026-01-29 23:11:13","MUST_Review/LAKE_BUILD_OPTIMIZATION.md","MUST_Review\LAKE_BUILD_OPTIMIZATION.md",".md","1497","7EB30360BAEDF7E6C14F3AEF08B1C38185715DFE20A0B320915EB8BB735208EC","3","failed_attempts","analysis","","","","constraint_violation; nonconvergence","Analysis or notes documenting failures, blockers, or unproven claims.","","","Med","extracts/03_failed_attempts/2026-01-29__LAKE_BUILD_OPTIMIZATION__summary__001.md","","","","","Codex"
"FRV2-0563","complete","563","2026-01-29 23:11:13","MUST_Review/Latest Updates.pdf","MUST_Review\Latest Updates.pdf",".pdf","344506","AE72DD15A3F6B8B994499C1C0266BDE9E9838020EC15A331DF22E10926FF1500","4","misc","pdf","","","","","PDF document; requires review for technical claims.","","","Low","extracts/05_misc/2026-01-29__Latest_Updates__summary__001.md","","","","","Codex"
"FRV2-0564","duplicate","564","2026-01-29 23:11:13","MUST_Review/Latest Updates copy.pdf","MUST_Review\Latest Updates copy.pdf",".pdf","344506","AE72DD15A3F6B8B994499C1C0266BDE9E9838020EC15A331DF22E10926FF1500","4","misc","pdf","","","","","Duplicate of FRV2-0563.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__Latest_Updates__summary__001.md","","Duplicate of FRV2-0563.","","FRV2-0563","Codex"
"FRV2-0565","complete","565","2026-01-29 23:11:13","MUST_Review/LEAN_VULNERABILITY_ANALYSIS.md","MUST_Review\LEAN_VULNERABILITY_ANALYSIS.md",".md","7814","0214C65D0041E4B4B79FF438B9D0A3D6F9D7612A51736661CEB3EADEB6210CD0","3","failed_attempts","analysis","","","","constraint_violation","Analysis or notes documenting failures, blockers, or unproven claims.","","","Med","extracts/03_failed_attempts/2026-01-29__LEAN_VULNERABILITY_ANALYSIS__summary__001.md","","","","","Codex"
"FRV2-0566","duplicate","566","2026-01-29 23:11:13","MUST_Review/LEAN_VULNERABILITY_ANALYSIS copy.md","MUST_Review\LEAN_VULNERABILITY_ANALYSIS copy.md",".md","7814","0214C65D0041E4B4B79FF438B9D0A3D6F9D7612A51736661CEB3EADEB6210CD0","3","failed_attempts","analysis","","","","constraint_violation","Duplicate of FRV2-0565.","Duplicate content.","","Med","extracts/03_failed_attempts/2026-01-29__LEAN_VULNERABILITY_ANALYSIS__summary__001.md","","Duplicate of FRV2-0565.","","FRV2-0565","Codex"
"FRV2-0567","complete","567","2026-01-29 23:11:13","MUST_Review/Legacy_Evidence_Manifest.md","MUST_Review\Legacy_Evidence_Manifest.md",".md","4665","2833319A7BC6BED529E7E65B86EE3AA67411639B264F0982950B8318722BD933","3","failed_attempts","analysis","","","","constraint_violation; nonconvergence","Analysis or notes documenting failures, blockers, or unproven claims.","","","Med","extracts/03_failed_attempts/2026-01-29__Legacy_Evidence_Manifest__summary__001.md","","","","","Codex"
"FRV2-0568","complete","568","2026-01-29 23:11:13","MUST_Review/llm-flaws.txt","MUST_Review\llm-flaws.txt",".txt","16138","696667E8BAE678799E1DB61710D4B96B72CEFF2E00F4C82F75A1EB556FBF1DAE","3","failed_attempts","analysis","","","","constraint_violation; nonconvergence","Analysis or notes documenting failures, blockers, or unproven claims.","","","Med","extracts/03_failed_attempts/2026-01-29__llm_flaws__summary__001.md","","","","","Codex"
"FRV2-0569","duplicate","569","2026-01-29 23:11:13","MUST_Review/llm-flaws copy 2.txt","MUST_Review\llm-flaws copy 2.txt",".txt","16138","696667E8BAE678799E1DB61710D4B96B72CEFF2E00F4C82F75A1EB556FBF1DAE","3","failed_attempts","analysis","","","","constraint_violation; nonconvergence","Duplicate of FRV2-0568.","Duplicate content.","","Med","extracts/03_failed_attempts/2026-01-29__llm_flaws__summary__001.md","","Duplicate of FRV2-0568.","","FRV2-0568","Codex"
"FRV2-0570","duplicate","570","2026-01-29 23:11:13","MUST_Review/llm-flaws copy.txt","MUST_Review\llm-flaws copy.txt",".txt","16138","696667E8BAE678799E1DB61710D4B96B72CEFF2E00F4C82F75A1EB556FBF1DAE","3","failed_attempts","analysis","","","","constraint_violation; nonconvergence","Duplicate of FRV2-0568.","Duplicate content.","","Med","extracts/03_failed_attempts/2026-01-29__llm_flaws__summary__001.md","","Duplicate of FRV2-0568.","","FRV2-0568","Codex"
"FRV2-0571","complete","571","2026-01-29 23:11:13","MUST_Review/llm-research.md","MUST_Review\llm-research.md",".md","65658","F0D02DEDE18C592C2837061F445AF9F63623641BB3787B089821E401D4622B3C","3","failed_attempts","analysis","","","","constraint_violation; proof_obligation_stuck","Analysis or notes documenting failures, blockers, or unproven claims.","","","Med","extracts/03_failed_attempts/2026-01-29__llm_research__summary__001.md","","","","","Codex"
"FRV2-0572","complete","572","2026-01-29 23:11:13","MUST_Review/llm_flaw.JPG","MUST_Review\llm_flaw.JPG",".JPG","167122","F8294A1D641E9532685E9E50BB1A1348E378A8A8CAAFB374CBA1ABDC64A6DA9D","4","misc","analysis","","","","","Reference or planning document; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__llm_flaw__summary__001.md","","","","","Codex"
"FRV2-0573","duplicate","573","2026-01-29 23:11:13","MUST_Review/llm_flaw copy 2.JPG","MUST_Review\llm_flaw copy 2.JPG",".JPG","167122","F8294A1D641E9532685E9E50BB1A1348E378A8A8CAAFB374CBA1ABDC64A6DA9D","4","misc","analysis","","","","","Duplicate of FRV2-0572.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__llm_flaw__summary__001.md","","Duplicate of FRV2-0572.","","FRV2-0572","Codex"
"FRV2-0574","duplicate","574","2026-01-29 23:11:13","MUST_Review/llm_flaw copy 3.JPG","MUST_Review\llm_flaw copy 3.JPG",".JPG","167122","F8294A1D641E9532685E9E50BB1A1348E378A8A8CAAFB374CBA1ABDC64A6DA9D","4","misc","analysis","","","","","Duplicate of FRV2-0572.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__llm_flaw__summary__001.md","","Duplicate of FRV2-0572.","","FRV2-0572","Codex"
"FRV2-0575","duplicate","575","2026-01-29 23:11:13","MUST_Review/llm_flaw copy.JPG","MUST_Review\llm_flaw copy.JPG",".JPG","167122","F8294A1D641E9532685E9E50BB1A1348E378A8A8CAAFB374CBA1ABDC64A6DA9D","4","misc","analysis","","","","","Duplicate of FRV2-0572.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__llm_flaw__summary__001.md","","Duplicate of FRV2-0572.","","FRV2-0572","Codex"
"FRV2-0576","complete","576","2026-01-29 23:11:13","MUST_Review/llm_flaw_2.JPG","MUST_Review\llm_flaw_2.JPG",".JPG","184648","0FEFE3A9F68467398D6E364EC19F5A1D8E62EF7FF058D4C9E479CE6E6E839E48","4","misc","analysis","","","","","Reference or planning document; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__llm_flaw_2__summary__001.md","","","","","Codex"
"FRV2-0577","duplicate","577","2026-01-29 23:11:13","MUST_Review/llm_flaw_2 copy 2.JPG","MUST_Review\llm_flaw_2 copy 2.JPG",".JPG","184648","0FEFE3A9F68467398D6E364EC19F5A1D8E62EF7FF058D4C9E479CE6E6E839E48","4","misc","analysis","","","","","Duplicate of FRV2-0576.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__llm_flaw_2__summary__001.md","","Duplicate of FRV2-0576.","","FRV2-0576","Codex"
"FRV2-0578","duplicate","578","2026-01-29 23:11:13","MUST_Review/llm_flaw_2 copy.JPG","MUST_Review\llm_flaw_2 copy.JPG",".JPG","184648","0FEFE3A9F68467398D6E364EC19F5A1D8E62EF7FF058D4C9E479CE6E6E839E48","4","misc","analysis","","","","","Duplicate of FRV2-0576.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__llm_flaw_2__summary__001.md","","Duplicate of FRV2-0576.","","FRV2-0576","Codex"
"FRV2-0579","complete","579","2026-01-29 23:11:13","MUST_Review/MASTER CONSOLIDATION DOSSIER (2).html.pdf","MUST_Review\MASTER CONSOLIDATION DOSSIER (2).html.pdf",".pdf","1247614","CA61F430DB5FFBB4A9550809532C36BF753D996746DC519E4F137369AD0CAC82","4","misc","pdf","","","","","PDF document; requires review for technical claims.","","","Low","extracts/05_misc/2026-01-29__MASTER_CONSOLIDATION_DOSSIER_2_html__summary__001.md","","","","","Codex"
"FRV2-0580","duplicate","580","2026-01-29 23:11:13","MUST_Review/MASTER CONSOLIDATION DOSSIER (2).html copy.pdf","MUST_Review\MASTER CONSOLIDATION DOSSIER (2).html copy.pdf",".pdf","1247614","CA61F430DB5FFBB4A9550809532C36BF753D996746DC519E4F137369AD0CAC82","4","misc","pdf","","","","","Duplicate of FRV2-0579.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__MASTER_CONSOLIDATION_DOSSIER_2_html__summary__001.md","","Duplicate of FRV2-0579.","","FRV2-0579","Codex"
"FRV2-0581","duplicate","581","2026-01-29 23:11:13","MUST_Review/math_docs copy 2.md","MUST_Review\math_docs copy 2.md",".md","16190","699B5EC35C5701875F3AA2B1607A63EAF302CFB5C829983EF52D02DFCDDB48BE","5","misc","documentation","","2025-08-10","metadata","unsupported_inference","Duplicate of FRV2-0364.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__math_docs__summary__001.md","","Duplicate of FRV2-0364.","","FRV2-0364","Codex"
"FRV2-0582","duplicate","582","2026-01-29 23:11:13","MUST_Review/math_docs copy.md","MUST_Review\math_docs copy.md",".md","16190","699B5EC35C5701875F3AA2B1607A63EAF302CFB5C829983EF52D02DFCDDB48BE","5","misc","documentation","","2025-08-10","metadata","unsupported_inference","Duplicate of FRV2-0364.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__math_docs__summary__001.md","","Duplicate of FRV2-0364.","","FRV2-0364","Codex"
"FRV2-0583","complete","583","2026-01-29 23:11:13","MUST_Review/Measurement_Boundary_Theory_Final.md","MUST_Review\Measurement_Boundary_Theory_Final.md",".md","10950","68E4A1B77DB90FBE262272B977A5ED4F474F9E4FBB8879D46AD7DB0DE267D464","3","failed_attempts","analysis","","","","constraint_violation","Analysis or notes documenting failures, blockers, or unproven claims.","","","Med","extracts/03_failed_attempts/2026-01-29__Measurement_Boundary_Theory_Final__summary__001.md","","","","","Codex"
"FRV2-0584","duplicate","584","2026-01-29 23:11:13","MUST_Review/Measurement_Boundary_Theory_Final copy.md","MUST_Review\Measurement_Boundary_Theory_Final copy.md",".md","10950","68E4A1B77DB90FBE262272B977A5ED4F474F9E4FBB8879D46AD7DB0DE267D464","3","failed_attempts","analysis","","","","constraint_violation","Duplicate of FRV2-0583.","Duplicate content.","","Med","extracts/03_failed_attempts/2026-01-29__Measurement_Boundary_Theory_Final__summary__001.md","","Duplicate of FRV2-0583.","","FRV2-0583","Codex"
"FRV2-0585","complete","585","2026-01-29 23:11:13","MUST_Review/Meta_CodeBundle_Latest_Codes.md","MUST_Review\Meta_CodeBundle_Latest_Codes.md",".md","15333","2C2E20B1E254BA4D3B88EC0159F69E65BD828403C982433ABB70DE8F99CC908A","2","tests","test-summary","","","","unsupported_inference","Test result or evaluation summary.","","","Med","extracts/02_tests/2026-01-29__Meta_CodeBundle_Latest_Codes__summary__001.md","","","","","Codex"
"FRV2-0586","complete","586","2026-01-29 23:11:13","MUST_Review/Meta_CodeBundle_Other_Methods.md","MUST_Review\Meta_CodeBundle_Other_Methods.md",".md","47500","DDF13190D1D76F738D3EB1663D7F27FD0982AC8B23A6F2037F6E70E727CC48BD","4","misc","analysis","","","","","Reference or planning document; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__Meta_CodeBundle_Other_Methods__summary__001.md","","","","","Codex"
"FRV2-0587","complete","587","2026-01-29 23:11:13","MUST_Review/Meta_CodeBundle_Primary.md","MUST_Review\Meta_CodeBundle_Primary.md",".md","185315","3060CCD243DF199BFFB1607C9349C61B03CB54E178DAEFC4D54A89B8A5277990","4","misc","analysis","","","","","Reference or planning document; not a proof artifact.","","","Low","extracts/05_misc/2026-01-29__Meta_CodeBundle_Primary__summary__001.md","","","","","Codex"
"FRV2-0588","duplicate","588","2026-01-29 23:11:13","MUST_Review/Meta_Directory_Analysis.md","MUST_Review\Meta_Directory_Analysis.md",".md","39346","93F5712FE4504430894546467F79669F7173BDE3A1D69E27C52A45160B30065C","5","misc","analysis","","2025-08-14","meta_analysis","unsupported_inference","Duplicate of FRV2-0240.","Duplicate content.","","Medium","extracts/05_misc/2026-01-29__Meta_Directory_Analysis__analysis__001.md","","Duplicate of FRV2-0240.","","FRV2-0240","Codex"
"FRV2-0589","duplicate","589","2026-01-29 23:11:13","MUST_Review/MuCore_Diag_Reports copy 2.md","MUST_Review\MuCore_Diag_Reports copy 2.md",".md","15823","23C93BAEC754BD36857AE0E5FB64D8163ACD13BF963E83448F00E90AEF85AEC8","3","failed_attempts","diagnostic","","","diagnostic","undefined_symbol; invalid_rewrite; proof_obligation_stuck","Duplicate of FRV2-0191.","Duplicate content.","","High","extracts/03_failed_attempts/2026-01-29__MuCore_Diag_Reports__analysis__002.md","","Duplicate of FRV2-0191.","","FRV2-0191","Codex"
"FRV2-0590","duplicate","590","2026-01-29 23:11:13","MUST_Review/MuCore_Diag_Reports copy.md","MUST_Review\MuCore_Diag_Reports copy.md",".md","15823","23C93BAEC754BD36857AE0E5FB64D8163ACD13BF963E83448F00E90AEF85AEC8","3","failed_attempts","diagnostic","","","diagnostic","undefined_symbol; invalid_rewrite; proof_obligation_stuck","Duplicate of FRV2-0191.","Duplicate content.","","High","extracts/03_failed_attempts/2026-01-29__MuCore_Diag_Reports__analysis__002.md","","Duplicate of FRV2-0191.","","FRV2-0191","Codex"
"FRV2-0591","complete","591","2026-01-29 23:11:13","MUST_Review/o3-assessment.pdf","MUST_Review\o3-assessment.pdf",".pdf","193850","BF6BC00EE9E17AE1D8984977BB9BCCDB713D01F9F821F30304446F861D976987","4","misc","pdf","","","","","PDF document; requires review for technical claims.","","","Low","extracts/05_misc/2026-01-29__o3_assessment__summary__001.md","","","","","Codex"
"FRV2-0592","duplicate","592","2026-01-29 23:11:13","MUST_Review/o3-assessment copy.pdf","MUST_Review\o3-assessment copy.pdf",".pdf","193850","BF6BC00EE9E17AE1D8984977BB9BCCDB713D01F9F821F30304446F861D976987","4","misc","pdf","","","","","Duplicate of FRV2-0591.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__o3_assessment__summary__001.md","","Duplicate of FRV2-0591.","","FRV2-0591","Codex"
"FRV2-0593","complete","593","2026-01-29 23:11:13","MUST_Review/O3-Moment copy.md","MUST_Review\O3-Moment copy.md",".md","7889","85126A2ACE357442EE659A10B6874F194BC9371D0337D0F07BDA0C786EDF62C3","3","failed_attempts","analysis","","","","constraint_violation; nonconvergence","Analysis or notes documenting failures, blockers, or unproven claims.","","","Med","extracts/03_failed_attempts/2026-01-29__O3_Moment_copy__summary__001.md","","","","","Codex"
"FRV2-0594","duplicate","594","2026-01-29 23:11:13","MUST_Review/O3-Moment copy 2.md","MUST_Review\O3-Moment copy 2.md",".md","7889","85126A2ACE357442EE659A10B6874F194BC9371D0337D0F07BDA0C786EDF62C3","3","failed_attempts","analysis","","","","constraint_violation; nonconvergence","Duplicate of FRV2-0593.","Duplicate content.","","Med","extracts/03_failed_attempts/2026-01-29__O3_Moment_copy__summary__001.md","","Duplicate of FRV2-0593.","","FRV2-0593","Codex"
"FRV2-0595","complete","595","2026-01-29 23:11:13","MUST_Review/O3-Moment.md","MUST_Review\O3-Moment.md",".md","9574","4A9A843A48D34A49A45FF45A076074D19EBB872B744A16CF3C86DFE76CCDBA4C","3","failed_attempts","analysis","","","","constraint_violation; nonconvergence","Analysis or notes documenting failures, blockers, or unproven claims.","","","Med","extracts/03_failed_attempts/2026-01-29__O3_Moment__summary__001.md","","","","","Codex"
"FRV2-0596","complete","596","2026-01-29 23:11:13","MUST_Review/O3-Pro-Jul-22-Formatted.md","MUST_Review\O3-Pro-Jul-22-Formatted.md",".md","7679","3DDC8EC82C824A322B8A97FF8D47DF60475408837D25692AE9F9992A1831E9BC","3","failed_attempts","analysis","","","","constraint_violation","Analysis or notes documenting failures, blockers, or unproven claims.","","","Med","extracts/03_failed_attempts/2026-01-29__O3_Pro_Jul_22_Formatted__summary__001.md","","","","","Codex"
"FRV2-0597","complete","597","2026-01-29 23:11:13","MUST_Review/O3-Pro-Jul-22.md","MUST_Review\O3-Pro-Jul-22.md",".md","115519","484C8A2047992785C1CC5239A0A88568896AB18F30238C3713C654B13DCE0270","3","failed_attempts","analysis","","","","constraint_violation","Analysis or notes documenting failures, blockers, or unproven claims.","","","Med","extracts/03_failed_attempts/2026-01-29__O3_Pro_Jul_22__summary__001.md","","","","","Codex"
"FRV2-0598","duplicate","598","2026-01-29 23:11:13","MUST_Review/o3_fails_consolidated copy.md","MUST_Review\o3_fails_consolidated copy.md",".md","4677","E91EFEC7034E13A78359B57AFD08F8BBC9C2E8EF8491C121A46B511EFD8B7FAA","3","failed_attempts","analysis","o3","2025-08-14","consolidated_report","nondecreasing_measure; unsupported_inference","Duplicate of FRV2-0238.","Duplicate content.","","High","extracts/03_failed_attempts/2026-01-29__o3_fails_consolidated__analysis__001.md","","Duplicate of FRV2-0238.","","FRV2-0238","Codex"
"FRV2-0599","duplicate","599","2026-01-29 23:11:13","MUST_Review/o3_fails_consolidated.md","MUST_Review\o3_fails_consolidated.md",".md","4677","E91EFEC7034E13A78359B57AFD08F8BBC9C2E8EF8491C121A46B511EFD8B7FAA","3","failed_attempts","analysis","o3","2025-08-14","consolidated_report","nondecreasing_measure; unsupported_inference","Duplicate of FRV2-0238.","Duplicate content.","","High","extracts/03_failed_attempts/2026-01-29__o3_fails_consolidated__analysis__001.md","","Duplicate of FRV2-0238.","","FRV2-0238","Codex"
"FRV2-0600","complete","600","2026-01-29 23:11:13","MUST_Review/O3_Moment.txt","MUST_Review\O3_Moment.txt",".txt","16128","F0577D4BEA2D30B4296065A907AD174DAC8237079AA4DF343547287F2688CDE7","3","failed_attempts","analysis","","","","constraint_violation; nonconvergence","Analysis or notes documenting failures, blockers, or unproven claims.","","","Med","extracts/03_failed_attempts/2026-01-29__O3_Moment__summary__001.md","","","","","Codex"
"FRV2-0601","complete","601","2026-01-29 23:11:13","MUST_Review/O3_PRO_1.pdf","MUST_Review\O3_PRO_1.pdf",".pdf","399942","135C2E543ABE99CF6C881002C2F920EEA1BC47F7E34F05F45D09EDE9F44145AB","4","misc","pdf","","","","","PDF document; requires review for technical claims.","","","Low","extracts/05_misc/2026-01-29__O3_PRO_1__summary__001.md","","","","","Codex"
"FRV2-0602","duplicate","602","2026-01-29 23:11:13","MUST_Review/O3_PRO_1 copy.pdf","MUST_Review\O3_PRO_1 copy.pdf",".pdf","399942","135C2E543ABE99CF6C881002C2F920EEA1BC47F7E34F05F45D09EDE9F44145AB","4","misc","pdf","","","","","Duplicate of FRV2-0601.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__O3_PRO_1__summary__001.md","","Duplicate of FRV2-0601.","","FRV2-0601","Codex"
"FRV2-0603","complete","603","2026-01-29 23:11:13","MUST_Review/O3_PRO_2.pdf","MUST_Review\O3_PRO_2.pdf",".pdf","339340","B26B8A0C3FB5C92F0589CB21754321D68571B8874892754F639B13A33E751A02","4","misc","pdf","","","","","PDF document; requires review for technical claims.","","","Low","extracts/05_misc/2026-01-29__O3_PRO_2__summary__001.md","","","","","Codex"
"FRV2-0604","duplicate","604","2026-01-29 23:11:13","MUST_Review/O3_PRO_2 copy.pdf","MUST_Review\O3_PRO_2 copy.pdf",".pdf","339340","B26B8A0C3FB5C92F0589CB21754321D68571B8874892754F639B13A33E751A02","4","misc","pdf","","","","","Duplicate of FRV2-0603.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__O3_PRO_2__summary__001.md","","Duplicate of FRV2-0603.","","FRV2-0603","Codex"
"FRV2-0605","complete","605","2026-01-29 23:11:13","MUST_Review/O3_Pro_Reversal_Analysis.md","MUST_Review\O3_Pro_Reversal_Analysis.md",".md","4587","3C8AFE2A8BBA72572F0EFD5A4C9010705ED3392C8F7800DC902516896D055EC4","3","failed_attempts","analysis","","","","constraint_violation; inconsistency","Analysis or notes documenting failures, blockers, or unproven claims.","","","Med","extracts/03_failed_attempts/2026-01-29__O3_Pro_Reversal_Analysis__summary__001.md","","","","","Codex"
"FRV2-0606","duplicate","606","2026-01-29 23:11:13","MUST_Review/O3_Pro_Reversal_Analysis copy 2.md","MUST_Review\O3_Pro_Reversal_Analysis copy 2.md",".md","4587","3C8AFE2A8BBA72572F0EFD5A4C9010705ED3392C8F7800DC902516896D055EC4","3","failed_attempts","analysis","","","","constraint_violation; inconsistency","Duplicate of FRV2-0605.","Duplicate content.","","Med","extracts/03_failed_attempts/2026-01-29__O3_Pro_Reversal_Analysis__summary__001.md","","Duplicate of FRV2-0605.","","FRV2-0605","Codex"
"FRV2-0607","duplicate","607","2026-01-29 23:11:13","MUST_Review/O3_Pro_Reversal_Analysis copy 3.md","MUST_Review\O3_Pro_Reversal_Analysis copy 3.md",".md","4587","3C8AFE2A8BBA72572F0EFD5A4C9010705ED3392C8F7800DC902516896D055EC4","3","failed_attempts","analysis","","","","constraint_violation; inconsistency","Duplicate of FRV2-0605.","Duplicate content.","","Med","extracts/03_failed_attempts/2026-01-29__O3_Pro_Reversal_Analysis__summary__001.md","","Duplicate of FRV2-0605.","","FRV2-0605","Codex"
"FRV2-0608","duplicate","608","2026-01-29 23:11:13","MUST_Review/O3_Pro_Reversal_Analysis copy.md","MUST_Review\O3_Pro_Reversal_Analysis copy.md",".md","4587","3C8AFE2A8BBA72572F0EFD5A4C9010705ED3392C8F7800DC902516896D055EC4","3","failed_attempts","analysis","","","","constraint_violation; inconsistency","Duplicate of FRV2-0605.","Duplicate content.","","Med","extracts/03_failed_attempts/2026-01-29__O3_Pro_Reversal_Analysis__summary__001.md","","Duplicate of FRV2-0605.","","FRV2-0605","Codex"
"FRV2-0609","complete","609","2026-01-29 23:11:13","MUST_Review/O3_supplement.pdf","MUST_Review\O3_supplement.pdf",".pdf","321612","C358CB5DFA1FFDDCD2D9479B34570B7D9EF9BA8927A86EB21E57EA9839198F0A","4","misc","pdf","","","","","PDF document; requires review for technical claims.","","","Low","extracts/05_misc/2026-01-29__O3_supplement__summary__001.md","","","","","Codex"
"FRV2-0610","duplicate","610","2026-01-29 23:11:13","MUST_Review/O3_supplement copy.pdf","MUST_Review\O3_supplement copy.pdf",".pdf","321612","C358CB5DFA1FFDDCD2D9479B34570B7D9EF9BA8927A86EB21E57EA9839198F0A","4","misc","pdf","","","","","Duplicate of FRV2-0609.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__O3_supplement__summary__001.md","","Duplicate of FRV2-0609.","","FRV2-0609","Codex"
"FRV2-0611","duplicate","611","2026-01-29 23:11:13","MUST_Review/o4_support.docx","MUST_Review\o4_support.docx",".docx","169830","6F9B872A650E02F578012A59F1131A545CB9779AFB5E3E042A553A50413DA7C9","5","misc","docx","","","glossary","","Duplicate of FRV2-0242.","Duplicate content.","","Low","extracts/05_misc/2026-01-29__o4_support__analysis__001.md","","Duplicate of FRV2-0242.","","FRV2-0242","Codex"
"FRV2-0612","complete","612","2026-01-29 23:11:13","MUST_Review/OBJECTIVE_ANALYSIS_GUIDE.md","MUST_Review\OBJECTIVE_ANALYSIS_GUIDE.md",".md","4677","093992C5248ABE68AECB9089741AE3AAF846BA9AFC4BCC4AF8DB6970F2DB2605","3","failed_attempts","analysis","","","","constraint_violation","Analysis or notes documenting failures, blockers, or unproven claims.","","","Med","extracts/03_failed_attempts/2026-01-29__OBJECTIVE_ANALYSIS_GUIDE__summary__001.md","","","","","Codex"
"FRV2-0613","duplicate","613","2026-01-29 23:11:13","MUST_Review/OBJECTIVE_ANALYSIS_GUIDE copy.md","MUST_Review\OBJECTIVE_ANALYSIS_GUIDE copy.md",".md","4677","093992C5248ABE68AECB9089741AE3AAF846BA9AFC4BCC4AF8DB6970F2DB2605","3","failed_attempts","analysis","","","","constraint_violation","Duplicate of FRV2-0612.","Duplicate content.","","Med","extracts/03_failed_attempts/2026-01-29__OBJECTIVE_ANALYSIS_GUIDE__summary__001.md","","Duplicate of FRV2-0612.","","FRV2-0612","Codex"
"FRV2-0614","complete","614","2026-01-29 23:11:13","MUST_Review/Operational_Completeness.md","MUST_Review\Operational_Completeness.md",".md","39084","79F33E0515E3D382F001E96E8E54B3B049A5FA322DEF5184F3188AEA8B4B8179","3","failed_attempts","analysis","","","","constraint_violation","Analysis or notes documenting failures, blockers, or unproven claims.","","","Med","extracts/03_failed_attempts/2026-01-29__Operational_Completeness__summary__001.md","","","","","Codex"
